Sample,G0F,G1F,G2F,G0FN,G1FN,G2FN,G1FS,G2FS,G1FNS,G2FNS
sample_16,5.295087108725047,5.088993049251944,4.681745229972954,5.056512625670337,4.715165185043525,3.911211195355038,4.342059316726569,4.680583411955013,3.3313603756931434,3.280750382338056
sample_17,5.099442377083918,5.113473393874392,4.759846645576996,4.719577722261063,4.597519301692847,3.8606096161915064,4.3410161568755665,4.762777788652966,3.151819395017047,2.971491083018111
sample_18,4.900315453801831,5.013461635438609,4.842916667414036,4.5740164244782315,4.661979529688921,4.07542488335633,4.242110864646724,4.916340819098365,3.1774074419677225,3.369038622968383
sample_19,4.8259280140265925,4.958031395685314,4.731251835567935,4.604413680095576,4.631857297719986,4.03856338521526,4.221145982605329,4.755533533058525,3.36621201281242,3.351502609306183
sample_20,5.0525380479422815,5.077103815542734,4.7353567888890975,4.6246851085637,4.487569595928559,3.8182570772462983,4.39520238880986,4.864885181780633,3.355567983307974,3.3139460266656684
sample_21,4.789880526885476,5.022558005948661,4.838349906394712,4.4380817628698646,4.5853449765967795,4.032839171848897,4.281282793248632,4.95922116102183,3.349427525988658,3.414816151565087
sample_22,4.864920009070101,4.962194418782033,4.708822046772351,4.434815373292562,4.497937554566891,3.93796865176022,4.35205899007183,4.9560865626920565,3.42322946045337,3.5325889693660897
sample_23,4.99940313921903,4.991615986566655,4.774803221604279,4.735172991107627,4.491174213251895,3.9084421348745004,4.331639797085642,4.8904677434690935,3.3687371695180843,3.3204465650511095
sample_24,5.103551279522864,5.106302605719343,4.7337501456281394,4.627543120155183,4.470008516053172,3.7651020544857032,4.434712048502794,4.8437301241957105,3.322122870031292,3.269916289863539
sample_25,4.800532036921722,4.96048065684441,4.729818769841222,4.650045904763853,4.688595683228585,4.124985110335895,4.197977155280994,4.757021409870811,3.510290700692832,3.4837894160489773
sample_26,5.141804984434564,5.114291111355789,4.670971686211105,4.775144306883068,4.631984515526335,3.754718706883601,4.386410272483998,4.71351910593173,3.220078850717473,2.9162010121806654
sample_27,5.190261002186839,5.239967672662264,4.785310607816973,4.571636977909386,4.558846737389172,3.767581327126865,4.5154274974471695,4.80458525331177,3.215738147792796,3.157026465915777
sample_28,5.017813827517164,5.074661002346959,4.795514356408789,4.6380786242278065,4.656559111030905,4.006190491009455,4.2592312749923344,4.794997208711388,3.2331117862291463,3.312589580244526
sample_29,5.2651216389610065,5.298050939834983,4.860737576075117,4.5466242378480075,4.498952269230894,3.768392480562307,4.5488609525700765,4.85081510538428,3.20023906242739,2.9620882666469566
sample_30,5.070009779913992,5.111178928089223,4.676177003845193,4.669581502084853,4.610643722830808,3.8687522953266584,4.348243129522959,4.699322115100859,3.358197974761376,3.3291562565970643
sample_31,5.25037784282029,5.110302736784649,4.605946785353875,4.881898629229629,4.685901337493897,3.8793400841606527,4.3270525930526915,4.587559386002911,3.3661091679287267,3.124650948128623
sample_32,5.004646137093256,5.0084158920876725,4.656600403301892,4.725353612752432,4.589536009839951,3.904437644991804,4.3177844122953255,4.783388274662496,3.4289083806248377,3.374826070840963
sample_33,5.0834196449472815,5.039462907805271,4.582766016323294,4.739342510773721,4.610750179380184,3.8402990481279127,4.378295763569607,4.666358387962577,3.3841168507646078,3.3159585226660973
sample_34,5.027436164355201,5.153327308140321,4.885528648042145,4.585526263350254,4.5662974844104,3.9922936611189694,4.371193116990389,4.887408038995525,3.2840568433660144,3.278864861666375
sample_35,5.029771623531525,5.154634313167232,4.9092324522213975,4.48299025823248,4.545383459809592,3.944494993043818,4.393078413255839,4.922564467481847,3.1758108847083317,3.2399101232254957
sample_36,5.302138965089311,5.083856507067927,4.674588314660683,4.924240538322833,4.552284541342768,3.7805157460723766,4.371714551116736,4.756803838768523,3.3634090294826997,3.250339216488614
sample_37,5.174295822477497,4.986713673052062,4.646225700405346,4.98072867252237,4.601601114724039,3.9019946341156553,4.351373881112769,4.896768451706215,3.3126530550463795,3.1813741404070606
sample_38,4.793243321394088,5.0488433403822945,4.854412696730232,4.229455897959134,4.490412158757679,3.9311709911200077,4.350859170156004,4.946402632249499,3.343355116890403,3.3927386165989377
sample_39,5.100145036886575,4.981768626432795,4.5586429097602,4.788018673844004,4.665111835569475,3.8709524580809402,4.356666643364332,4.651052425413645,3.4783801250244966,3.3168325544880046
sample_40,5.067400990716937,5.096027975038241,4.624673271765075,4.7453740839632825,4.771359682514009,3.908148129556517,4.414882809885565,4.658247525326646,3.3413325348075156,3.2978868035408233
sample_41,5.100527292194853,5.17681887408474,4.815963054739151,4.60723546016751,4.562464481899437,3.848930079676599,4.427927376400371,4.853337688954155,3.1344740031018308,3.089871771201978
sample_42,5.010580983407058,5.086674193864047,4.699941701164501,4.578822753430231,4.589102392674802,3.9048706285813264,4.400909583513096,4.828130032731676,3.35224586146941,3.2798361761372945
sample_43,5.075991576470217,5.083342345931027,4.682117511455289,4.706962296307124,4.616126570058444,3.8896902017338855,4.348005565881663,4.761206370848244,3.3511606365690305,3.293531963959579
sample_44,5.016841539681896,5.0405106933034585,4.659292341553664,4.816625345100321,4.711844451058735,3.9623193032992403,4.368376373069943,4.755601375272473,3.1910529472648137,3.3512111829938807
sample_45,5.08610469044026,5.148170252360988,4.751071278880582,4.657319999244735,4.61751940227001,3.8816551305806466,4.4283545909673325,4.764391114277748,3.2802197179577153,3.2669368856958467
sample_46,5.139939693830965,5.062688348898608,4.652784951366472,4.760426202938377,4.596567009014372,3.8512097937555905,4.349337992011829,4.7522406256542995,3.390087864711793,3.2622973483192106
sample_47,5.093606419057405,5.105639168599784,4.794800617156087,4.612957830839476,4.4319928478618635,3.7821817814079663,4.447113930964553,4.941995568721109,3.3256894647313873,3.296265549251294
sample_48,4.947110717332363,5.039137962751945,4.708510283584918,4.539174501774981,4.532845788600073,3.9076587265460714,4.4530498693539915,4.943011325854644,3.420910348935495,3.4227130266475063
sample_49,5.077133009981462,5.047466741880818,4.749105399429487,4.727566813405554,4.523777049503921,3.902148141859981,4.380956798340707,4.900309060913432,3.3151313118520283,3.1653484054270704
sample_50,4.774873064509767,4.96730858739755,4.838931750728918,4.458938189255303,4.506868221693673,4.040810531764423,4.295186406665602,5.022149115745121,3.393087324407144,3.495884592129905
sample_51,4.869787750398816,5.002128859252786,4.724717035953478,4.440693556385137,4.576385271297237,3.952233227464213,4.326017961667261,4.837049878161235,3.3666454806164956,3.3571584782638584
sample_52,5.100393463322588,5.078021351967209,4.621052991375075,4.71345363432598,4.615335673317551,3.77931971622754,4.384900817170283,4.680172182409071,3.3295989926736826,3.29889153239811
sample_53,4.926010895512863,4.931601516435875,4.729557751479758,4.5561057278049155,4.600666340268889,4.083909122900756,4.1972938072007855,4.82804136956132,3.3338607401795617,3.4876032970002084
sample_54,4.858517800746542,5.021810686799129,4.833839602768458,4.505823205521805,4.685185850419211,4.124545293073109,4.2414911941348885,4.809780174600922,3.308351671681274,3.5083006809561588
sample_55,5.009664926724919,4.99668238291478,4.716359404780998,4.642164737839984,4.5306104737385455,3.94291810021982,4.344495556065799,4.881571200766817,3.4092594827947207,3.4096645452974905
sample_56,4.990838000133517,4.988900979763927,4.64004848637838,4.780193599208236,4.644662950293253,3.9061276063669097,4.328568499525886,4.774036030256137,3.497702851739849,3.4126692254608684
sample_57,4.932835294285676,5.058563844067315,4.803192419219947,4.4766377045734815,4.5740247183036535,3.9697597054246203,4.353418196107777,4.905141623172092,3.312317055511891,3.421865045103302
sample_58,5.173079763440966,5.089754489628057,4.726298718582033,4.764274435036451,4.425472888626695,3.7343913965037263,4.365053919611128,4.760896619740389,3.1448441663007314,2.8781266190660744
sample_59,4.710018496462097,4.908828268713612,4.779062722674451,4.293005914419427,4.556564072314939,4.077603677739176,4.263820473597622,4.97301485747896,3.3759090865156374,3.558165618892073
sample_60,4.92106622945505,5.024012234142227,4.778401107219684,4.5379236896894,4.62312572320538,4.005868999001396,4.312755701287255,4.840124759460611,3.3019738513632206,3.4096850407524673
sample_61,4.979282050370224,5.1023012502319345,4.878590776269386,4.402751691676707,4.575455261254278,3.948278038767295,4.298557097721045,4.874749699967095,3.1212678734795998,3.338324224592533
sample_62,4.829647835717055,5.160345932621037,4.977054271638007,4.196455229425994,4.484169582469633,3.936696746037919,4.415740346858901,5.0368348436806,3.201584818315229,3.289624407852645
sample_63,4.913390408097877,5.090773911235497,4.776017230167353,4.460764289392815,4.539463220425194,3.92616983939278,4.374515676888528,4.85394477886054,3.2624204202028873,3.301602068034667
sample_64,5.471052158809046,5.24702468745041,4.7289071148255255,4.864593124627484,4.513551948957359,3.655252001399289,4.501917893231524,4.72927226850728,3.3274315675688775,3.126789916341378
sample_65,4.915205920709802,4.998320548110671,4.7019278195931085,4.578464910758907,4.597778221044869,3.9702319907034713,4.3407474128068095,4.869458844253028,3.474758593666121,3.4729880030573486
sample_66,5.083309015656003,5.119313656627639,4.786354498407612,4.537592022724496,4.531190915188745,3.8750019086146548,4.395466403047286,4.871675867172491,3.1914169284655327,3.3160735640688483
sample_67,5.084237178654888,5.053497694475537,4.657960255177237,4.8218750869898255,4.720239407326923,4.029540234879678,4.311941256843129,4.721534499987587,3.4255378783294526,3.30470902959609
sample_68,5.0960494559656,5.048026579261286,4.769001987012138,4.806604866584608,4.591223313186928,3.9354403251952306,4.2662796410698,4.766991582027638,3.3435853731245793,3.2742588817486116
sample_69,5.110275225798811,5.159486588625763,4.796884108200394,4.5776362900583765,4.5177026131465,3.8515900787308532,4.40306541689676,4.842111696221896,3.1876748428894586,3.286142399044189
sample_70,4.786464907170734,4.811365136460664,4.615615882165925,4.72574040780003,4.574118008830792,4.024073184580478,4.138120746721505,4.790817671368712,3.415904694847978,3.47532123410685
sample_71,5.024708601065763,4.949036938831425,4.712524708491026,4.7478583655346736,4.635220032988306,3.98372422926497,4.1793440627621985,4.892639438156086,3.2808328034158585,3.3239231751626543
sample_72,5.016725550255288,4.949772228692069,4.6229045479843025,4.695980478762629,4.566036963548229,3.918091622152939,4.334839529484689,4.867752181690276,3.549622718412596,3.4384052403646623
sample_73,5.38479568870562,5.082899563597561,4.68183147431964,4.980936034092262,4.65871893220553,3.8665758397865044,4.2767820086739325,4.754959425982581,3.396389856971486,3.175522881186223
sample_74,4.885203156715057,5.01616690516908,4.799230577104555,4.637449830861293,4.575802646366533,4.019364309830974,4.330390543071872,4.972954942846177,3.3585847437104692,3.471712519285782
sample_75,4.963433741798554,5.084886855564249,4.880919917395037,4.5735058130025505,4.536072657881463,3.964676774357819,4.384596527503153,4.979559444540763,3.251120058135546,3.3015227194206878
sample_76,5.151427169077877,5.252796563096274,4.925918792268092,4.423312031162095,4.463743355702183,3.8114594639009676,4.544967374393833,5.04470026302776,2.915352114789977,3.179412862938756
sample_77,5.090872639363092,5.146186750325621,4.952709897525777,4.574298069611457,4.573113928407127,3.938744241388953,4.292710312240733,4.971339046847111,2.8918287718848266,2.9083753248648643
sample_78,4.954026993622932,5.016577790857301,4.78424058620125,4.536586207188254,4.5549242690144665,4.023031039542114,4.297228212715005,4.897344817454103,3.3773198760947603,3.4452873347777806
sample_79,4.850678684103003,5.039351386765486,4.747390110766351,4.364361576149912,4.438944669053093,3.8269486162291098,4.414323640006369,4.948642150581297,3.3675887605174246,3.367545250575806
sample_80,4.938735143781795,5.049404904092244,4.804123034748269,4.624404029696802,4.60280260270692,4.002564787556726,4.301713699686877,4.994419253273092,3.234845451422226,3.375639805774244
sample_81,5.099212247681787,5.133889858433395,4.748593652510237,4.643089502919032,4.428742147217763,3.600263221527039,4.484234264230684,4.833701997793949,3.1068756506201445,3.0812734541835964
sample_82,4.765282303814569,5.0588094851949315,4.83200030667213,4.354392479509416,4.58197660100407,3.9084698487354266,4.40806734837542,4.966795889513629,3.3716570637361354,3.2527313109103586
sample_83,4.8631525780771465,5.059656207276467,4.757959291878238,4.4720053165571,4.604737578294197,3.987449013628287,4.333382630830236,4.779135026170549,3.309183166215549,3.3510572227164497
sample_84,4.872691717593613,4.989020056041196,4.633829636153607,4.565290484717432,4.656537375294567,3.938275513409541,4.34671554356397,4.778150582020637,3.532232040746683,3.46496054494625
sample_85,5.10907186918585,5.090431313805906,4.7469502193000865,4.655405870783744,4.520467722525017,3.8110778789577333,4.362020546159192,4.854506855844852,3.3149985278400025,3.2599122018539455
sample_86,4.956442772993402,4.96727674463561,4.7247530784539755,4.617155002497721,4.5763469920929785,4.074387458316436,4.230398985576481,4.824897191725864,3.4671019355805655,3.4302416664041253
sample_87,4.966451861156961,4.969031214356891,4.659240530580246,4.620131962989591,4.638902271794017,4.084007126821531,4.307876794379117,4.813435070303492,3.5298983287528367,3.596104127789252
sample_88,5.097252776202069,5.1669075364055885,4.853603874358818,4.527934493396198,4.539943231093576,3.880832309251256,4.41166732830166,4.897277005776737,3.196046606173983,3.1859038172478296
sample_89,5.024113145226693,5.041651114532425,4.780472922544605,4.698367936264169,4.507549793823025,3.823841753706384,4.387004940220728,4.902754973899728,3.3257388438709024,3.343196938038588
sample_90,5.207684138548082,5.269810780847543,4.8683828158948605,4.5209373678549785,4.566190124550545,3.830219995374289,4.438773007705028,4.798079750912272,3.1315541543390673,3.1102634911697304
sample_91,5.048607294966133,5.059170319028814,4.727009698861972,4.683898195517514,4.549146156830885,3.904316405922896,4.328527339391121,4.81803025892519,3.345198001865393,3.362706817196963
sample_92,5.205066266556163,5.1063731427042764,4.697371589730812,4.772767282107309,4.6727643390983244,3.9183553829132713,4.3323228370194595,4.741070593184644,3.21625719351431,3.26964643068376
sample_93,4.832033395392039,4.952008529179212,4.690717735315886,4.4732308472714815,4.639745484455708,4.046986778653579,4.203176458360354,4.795992903521215,3.3974846893953567,3.467313337523008
sample_94,5.074828578669119,4.841226232558004,4.535495973727395,4.972831990293371,4.623637229077323,3.89199828738438,4.189829103079542,4.775960977954959,3.567507825967638,3.3959009044345945
sample_95,4.898801419075509,5.047768054948632,4.781765373095524,4.521653894316806,4.616501196721467,4.026888349211929,4.292054566935776,4.815217789690692,3.3176913693272034,3.3392902906628237
sample_96,4.881968337019242,5.062883344805481,4.789679039700969,4.445035461923629,4.590935617009995,3.9969815454037514,4.34481627226055,4.871708168031869,3.2400100534549052,3.324689971505163
sample_97,5.028917688938706,5.014053963389106,4.651781176026338,4.704626394127429,4.601448197641404,3.8879738477219967,4.351075135682393,4.773793869055649,3.4836853611559304,3.461408966444778
sample_98,5.070394249081476,5.055714223074782,4.7012776909914535,4.600593266000678,4.592909913261362,3.901038910644971,4.372067143452532,4.865330317532671,3.370582092485329,3.3601267372328842
sample_99,4.989037359498262,4.934628924798249,4.548038126471944,4.740477372477277,4.706704414740156,4.019871595751156,4.203426129370017,4.66987647897685,3.480318379631876,3.4657351567403762
sample_100,5.039218173858662,5.078388661017902,4.711012310606594,4.516171081750883,4.5713242107970204,3.9051233105602017,4.36477028864505,4.846118944908858,3.344389671195533,3.3741437782008137
sample_101,5.03936081378685,5.07216163604437,4.711864336960786,4.695551405658434,4.590782094309047,3.8279527803669677,4.349037773052926,4.875609942707758,2.5646195382816326,3.11156371554037
sample_102,4.955002892460402,5.087444051436689,4.741721814636507,4.470396301322089,4.571162823941217,3.8435968288933777,4.3667644572910636,4.927070160731388,3.299666371897937,3.3758682986076196
sample_103,4.641123228370963,4.862821044912564,4.732818060072321,4.311613269063771,4.567613525211601,4.066353948186091,4.167749852299758,4.8356153600246765,3.3998308142991593,3.4794850531513357
sample_104,4.928210819614843,5.121354503866309,4.865874450089142,4.395770086405657,4.5963177415056995,4.061881066889137,4.342259050152382,4.981879031076926,2.944552506246042,3.291423342337935
sample_105,5.127823051915511,5.0689017129423535,4.774012790262585,4.603844167839036,4.519301617718152,3.898335533530572,4.388502494429654,4.943413763462934,3.1105426373081966,3.2948283749791494
sample_106,4.969525177283088,5.050587755092611,4.8644223832067555,4.514752796624577,4.589019140807888,4.003258656669816,4.349661154409397,4.993204250225757,3.2874751533241473,3.4908802477825946
sample_107,5.106165222283799,5.039821200941346,4.733845977082296,4.863500332275971,4.702772819022089,3.9640216623000923,4.168105680028507,4.744850434732583,2.3762531519674748,3.159019690014806
sample_108,5.0083294796083555,4.911135589820618,4.496096613669561,4.754066928890671,4.664650610715974,3.962087882147809,4.281936053532052,4.664986107497729,3.4941531105518626,3.451793211448906
sample_109,5.127523341933789,5.180162846523588,4.776286740478002,4.568353867944742,4.559780992693916,3.8125222864328157,4.407472728684624,4.803769047504737,3.248988073081656,3.1806887613927555
sample_110,5.058624918436519,5.1449565642099095,4.706767779867894,4.6415279297285075,4.712311937462198,3.947649470509669,4.360793574384504,4.7113052473107775,3.3502086939882547,3.2891339217264774
sample_111,4.888404632500889,4.983176138858642,4.779550426534074,4.682131682377815,4.73330991261115,4.155009646006142,4.1384394628647545,4.762060983467261,3.271990269876924,3.5361771447304755
sample_112,5.078358968490183,5.1241603693164945,4.738781260434226,4.544360965515497,4.601018095823032,3.945294056206041,4.345613766623433,4.772120049099179,3.259253935948685,2.530320708235223
sample_113,5.006500892767572,5.121308899938641,4.7499235999738465,4.564791430550263,4.600208287051481,3.8935016332920127,4.415362703731107,4.807078648603759,3.2088796853370325,3.2445359657864605
sample_114,5.414249435712684,5.105795251384295,4.528926602470567,5.2108432086570335,4.73963967668424,3.7143384885197155,4.3442412499096905,4.710517838643411,3.339448825082479,3.3293415842572927
sample_115,5.267707154385641,5.068239788899311,4.706535859595312,5.007746479170539,4.742069472040624,4.02617033962922,4.2671285383085715,4.750381202852994,3.155898862310246,3.2790195868401777
sample_116,5.089319899460476,5.108752855196395,4.778800231305062,4.614109500367383,4.530891598228091,3.819943181289878,4.396974072704533,4.817074244189809,3.297055375088375,3.3097351031022426
sample_117,4.809686876191843,4.958382564626228,4.746526544077741,4.4639059619390355,4.544143536955609,4.037780698945325,4.311366064737209,4.920107716739704,3.442324006451466,3.583790201191888
sample_118,4.875828158114726,4.952927694300216,4.640017274091715,4.737983221480881,4.709322480695972,4.0401773232882725,4.187503159293999,4.837460674230232,3.19544818920565,3.42166303484507
sample_119,4.909363286557278,4.970426377415996,4.711490875969079,4.545002640588469,4.590003523812733,4.011673994363438,4.303158399108699,4.851232878701569,3.4057886823986,3.4982337229068916
sample_120,5.01435171154017,5.061091415543776,4.7137404643544825,4.613525880351642,4.642803906078966,3.968065287421285,4.301135896897062,4.752160911780674,3.378070421387519,3.368017267745058
sample_121,5.0839974657160685,5.194878822499611,4.897089269696466,4.500965973102881,4.558605265183477,3.8951023907710858,4.397689491000598,4.866713610057829,3.1234856470635433,3.1629524111857297
sample_122,4.7974837924871325,4.92576087276274,4.807798513416029,4.48245208848752,4.523522795762293,3.9837896172544607,4.020933771078613,4.9452744454304325,3.4025439895808534,3.4919697766307856
sample_123,4.956485803838667,4.984502772817201,4.637783458970227,4.738978538144725,4.66873176619726,3.945129558351804,4.307085641826225,4.762677765308905,3.3579472396619625,3.4754349393860418
sample_124,5.027227410311446,5.061451682033439,4.8304858807523345,4.670307016034674,4.60116965590461,3.965963597821818,4.2378501935498445,4.813087544747229,3.1203527629253096,3.2335356705042386
sample_125,4.945588089469809,5.053954740000295,4.76049042430323,4.654472433891753,4.601066135860176,3.9131804686723157,4.326824298388329,4.858793774084637,3.3062367931540417,3.41436664656102
sample_126,5.142884416788681,5.115506592804805,4.698874186712959,4.714812540096605,4.602243605996042,3.8031712530624553,4.3996338686444085,4.7530004058827755,3.2564613871124064,3.249195924679914
sample_127,5.047533142298233,5.100678051553979,4.6803413205049935,4.582449615325886,4.579573606096371,3.807949866914017,4.473900375710496,4.785669628593894,3.424414600576899,3.337041171636662
sample_128,5.024557673147611,5.0775625077265065,4.696771021323455,4.5124477811204144,4.545403265536825,3.854179095619044,4.427399779510154,4.837349287332921,3.395699134321541,3.4323690996616896
sample_129,4.974049327425493,5.059149312740493,4.740147793959079,4.4951931798128895,4.541264481971601,3.9176993405509095,4.35316535618221,4.80496215618794,3.310487909853593,3.32839049355094
sample_130,5.055493129422021,5.188092181897293,4.94139051870337,4.439213758275641,4.518249418182898,3.902602028015903,4.464413581059362,5.022546529828147,3.2172561913020656,3.3263189480922426
sample_131,4.985379524080852,5.143079723745889,4.833352485408371,4.305237220941045,4.476979224745571,3.879522975850652,4.436150213640043,4.921512751652516,3.3147451171836244,3.3480634421956
sample_132,5.023201245721292,5.148127092193003,4.7928757280351455,4.472510703400988,4.495124801003368,3.795120826483298,4.4634733030139255,4.895954923691181,3.351035710299843,3.318652891904747
sample_133,5.356589851589794,4.960637887935785,4.465280353798129,5.0470293904719234,4.595317545864463,3.8080293988868883,4.343288336714183,4.700708381794376,3.481252298039406,3.3338461507847725
sample_134,4.895967650094688,5.024105470266586,4.807230284004706,4.48411563897379,4.585348406162092,3.998831771985029,4.353290833250959,4.96227513732191,3.2793538485688583,3.4280910317765736
sample_135,5.025315620345154,5.126252531478842,4.729051550314581,4.500972421162862,4.571734299094756,3.8234641090685213,4.463409123243508,4.830119499555362,3.3665991896187504,3.2981906198066593
sample_136,4.800693445133945,5.034938091960503,4.818355400449455,4.175920069809023,4.437332830251957,3.911926387375546,4.41641305532832,5.045485557621706,3.337453025321376,3.3913979078800396
sample_137,5.055783274748299,5.078961188692582,4.7364236745015775,4.703860005558932,4.778085319725585,4.097326304913364,4.212213269581545,4.759244881685297,3.1701943485802717,3.301229672305439
sample_138,5.164452134959684,5.017165630858908,4.589756335936593,4.860304418173551,4.611554835690397,3.8812536219905436,4.37560352436641,4.742655588532803,3.415117206476934,3.2907949277179207
sample_139,5.112644320284112,5.06597401526146,4.669418754250401,4.6288986123862275,4.574925187829613,3.8871783231769683,4.371806251487239,4.787355167427682,3.3862291895590326,3.3215785709140673
sample_140,5.125708800078415,5.218676013572115,4.89120531048443,4.559101577168116,4.528904837778394,3.8468573797224943,4.4084441068822855,4.868337071852095,3.152479971244152,3.228236281631772
sample_141,5.063333631813843,4.980981979631119,4.548082439728601,4.788667906103556,4.656391824858358,3.915655586493789,4.333502550408435,4.674898488975899,3.466237998784895,3.4746633131083384
sample_142,5.259007234228005,5.036397232038293,4.479332141993585,5.030001026853496,4.677729005932448,3.7893706301372716,4.374095372351224,4.6464008039657605,3.2958855819931445,3.4595821670195783
sample_143,5.462143282836563,5.206371728475286,4.644315434257939,4.985634889921287,4.570219465992001,3.717109576275547,4.582020996377669,4.785639304759776,3.3351460798588524,3.1333586410034147
sample_144,5.126383021331735,4.961813937755471,4.559934992623614,4.701181803188442,4.534889308786222,3.821002024185555,4.353218140528819,4.771619902465206,3.4093825729030782,3.387726499013721
sample_145,5.2151448931300735,5.003713061091606,4.581236853527139,4.871688757952516,4.680882281911403,3.885106099064631,4.240079847577984,4.71338180409906,3.363592754133464,3.3810432163859394
sample_146,5.2095201212575395,5.036874606157434,4.507559892453104,4.877490359834218,4.614263671243935,3.7578163184919986,4.39811535773611,4.631265329432941,3.3987319338552693,3.270002155874092
sample_147,5.182432011266148,4.8435701404777625,4.396343583008398,4.942657921091051,4.646360793651986,3.839074982958314,4.238289728468691,4.6655403451787425,3.5146117133335224,3.433997598196167
sample_148,5.019701233909607,4.910421484954657,4.565996175536304,4.809230775901272,4.640202495479007,3.953347881217402,4.1266329743334405,4.663100633982885,3.432133101504814,3.411538508599868
sample_149,5.016751397805844,4.998948337915613,4.661889956056253,4.765755593173434,4.609587490161995,3.9250495089543067,4.31838739150567,4.767077007632319,3.374461491711449,3.3331752382366147
sample_150,5.25640773354271,5.089604585129802,4.622613095226102,4.8535392238895145,4.6381237911623066,3.823114487265227,4.4488679759048555,4.743477846749569,3.316816140708733,3.142536709403566
sample_151,4.916159830668387,4.9488166827062186,4.676487649404962,4.761089380061446,4.566433678641266,3.910153088814974,4.352994518815162,4.871475995379617,3.3411911239540393,3.4915070383481854
sample_152,5.163779088167168,5.039115588472658,4.620138977219676,4.633016414440728,4.51284971878601,3.7715206398166585,4.456051525507457,4.8198501204026885,3.4364454186363087,3.3472141999129112
sample_153,5.25054917731758,5.012910913525042,4.4462899281246715,4.956078843082118,4.656313908982899,3.752225718453188,4.393934888682467,4.606853294780174,3.401125892038508,3.2118345843746123
sample_154,5.44454393308134,5.242758107218755,4.7193252539554695,4.834424955351491,4.582038807985598,3.7277077364853417,4.488066692845171,4.743083258061289,3.326974827629134,3.0249429988060075
sample_155,5.066366452202789,5.05498308224942,4.719712320135812,4.484889434985145,4.599424162310085,4.002608914884257,4.215978700147226,4.887383420094623,3.512219263461637,2.9762452200911516
sample_156,5.281871466249555,5.160435294083873,4.70764472823207,4.672954436573412,4.51020044933065,3.7012729306961467,4.514545101389312,4.859326311136711,3.248021338247156,3.2373610898363463
sample_157,5.080804132632446,5.04993106636542,4.550282804585243,4.8210528319863775,4.747698764379147,3.945464899696531,4.3388263329639525,4.5689465446612605,3.553089738599089,3.3186624429370335
sample_158,5.455610093969829,5.117298881281317,4.621111638142856,5.099603027755199,4.669942104797833,3.766227174908064,4.297795653032811,4.5502112112708,3.39101198068955,3.2379126093416564
sample_159,5.126188590862204,5.090450512097425,4.733928051788644,4.7382653299868105,4.638480684231349,3.8810846554383254,4.283647783512413,4.667655423359096,3.14017515859865,3.124697547996638
