Sample,G0F,G1F,G2F,G0FN,G1FN,G2FN,G1FS,G2FS,G1FNS,G2FNS
sample_36,137.3749685675228,117.56706518386922,67.81463580847543,99.03368080114925,64.50184436525281,25.161394512132823,62.40452524455443,73.78562328876401,16.03146407888051,24.341205865743333
sample_37,104.24099800379703,114.6462136078541,85.45154871116071,57.7771792730025,64.60390391730957,35.40632610992214,62.70513372676898,105.59874107472562,14.789404629025828,21.912566629555347
sample_38,97.08898294947971,99.77972748198677,70.9683829714401,68.15133288587424,65.2255866103049,34.09492424728374,59.37766704960483,92.65688407191983,22.17016347424517,24.102985035254214
sample_39,149.31961786655867,117.83818810208757,75.08769312653561,76.87344253102574,60.68100532721923,26.103762646835666,66.80509723936306,96.71955295368544,17.41281528193376,17.756090525936877
sample_40,115.50658845490635,106.38266484690477,76.66717628278846,70.78412607178288,62.468811405501725,31.731211292427158,57.50130443049923,98.05035694159058,19.784890910031656,24.368953272713306
sample_41,140.15090612310817,112.92513686548352,65.27380614880589,92.95662491763933,68.0972936327247,29.627209423554262,61.5997878511271,77.32278318761722,20.806975466600413,18.252758813871523
sample_42,145.09225900483668,132.95648676187912,76.93433218682998,77.91763536637752,71.19569440465409,29.926122751740465,66.10268132206075,82.26826896452279,18.11064332204229,17.81380601519754
sample_43,95.51324420533807,106.0609327467008,80.99063608319115,65.85050120767042,69.15906106857656,40.45604364230909,58.54237415825617,100.85181069161304,16.322584078399004,32.95637224368401
sample_44,165.3574043432555,111.95934205130885,71.63628794687804,118.49404495290885,67.72246314690449,29.956065173840923,64.16233786160294,82.24253451145138,23.53859968524542,18.828944631353853
sample_45,132.51930247180024,118.62793143092118,73.24737531288099,95.69846245325174,74.92343379267963,31.3181487115868,56.275166048719974,69.35147404326763,19.073444691370142,20.51987901651514
sample_46,113.58026077761998,105.39714096717084,75.34076969090688,84.6174719686923,69.75146169545526,33.82567124281286,57.363206231987675,88.00230026781995,19.468337168026903,20.39974346218302
sample_47,165.19122678448824,101.40987176804083,58.65341661147326,118.49774662886293,67.94994845024897,24.34175718581286,59.49631952854694,77.19847107075324,22.369159423569933,36.04630829866612
sample_48,137.67707643191775,110.04624991441837,71.41927260526693,97.9415941528133,68.47532323581794,29.730679120689285,58.00753858179437,82.9140257356043,21.67153467173632,25.631576960523347
sample_49,107.47315877227159,102.90162339479814,71.4895513307473,71.92227142660707,63.57109878950266,33.36681065390647,63.70562914444534,104.8440405441589,22.91013233452481,23.306728093357627
sample_50,115.01175310001165,92.58868495405568,64.99341018696602,79.62270621431401,64.36514142695505,32.13760592602267,57.79598070111217,93.02321588246147,21.996926136797978,25.40529837208197
sample_51,95.19905269594861,92.42078106819993,74.63362818644256,71.65149148615716,68.11872445734235,39.61935561239059,54.70612848906972,98.79133684182314,23.377429987496,26.395490715744117
sample_52,128.0261034860239,121.68065400333488,74.15007116568795,65.20857277424595,55.81728577047064,26.92393668301975,66.99899352934531,85.56953973693656,20.572685501090476,22.470643994054193
sample_53,118.83179196574395,114.77677533932523,74.48563863787778,71.30705109621522,67.8328796827258,32.03093112968793,59.14393713401675,84.09952870862142,19.742210625587077,21.447285592564157
sample_54,165.54937716400116,117.85304772353071,77.12449863867197,94.26249173919642,59.651233991373,29.394945420591092,58.65135621279773,81.513320355942,19.16039639210189,16.897498736201133
sample_55,116.44679841865897,108.40421030804914,75.30133260688228,75.81223775156971,65.0943119833833,31.99292528115254,65.56966391835878,96.58181388693055,20.71512306794553,22.328170848660033
sample_56,103.92848312946907,101.23097604514865,72.94003460110764,80.25483501459964,72.33657162240318,35.843178657700925,52.57970615697057,81.85524675554738,21.71737441030913,22.860788784982912
sample_57,163.01583128312973,126.00600529270197,69.53876020970452,100.88872287980433,72.23212201225714,27.99733153465063,61.618109162265654,70.69529629994894,18.725817534014755,18.514850219425785
sample_58,108.77871903525269,111.8812927024862,90.65430337216391,58.46794672038367,60.79576875603224,35.35295367350757,57.85691893244879,104.85717488770642,16.275094255183202,22.92464554000311
sample_59,156.33979297162094,114.95309459006606,69.49336916701093,92.5437720534032,65.32361134038527,29.781893149815865,61.751286484936976,82.21458297608005,21.510390687076715,19.029352829453714
sample_60,110.14568467967992,108.40024094613258,76.10150530442158,74.89110631964859,70.06130665197514,34.79093109655196,59.54504944379861,87.6128963471374,19.59465290351768,19.122347823671877
sample_61,100.45228398907186,105.71192694119138,79.89757243724408,64.84056446433995,66.97410126178346,36.60928851139131,57.51040241769588,98.36283739698976,21.715050633289223,23.060011485224624
sample_62,189.18510311815905,111.46759171218405,56.15068923154764,138.8889962257039,79.0529267185991,16.07046210728412,57.24973734864229,72.92914447703859,17.772513832236267,32.606127026842756
sample_63,141.50752997900585,115.22172473291921,73.18634109930558,79.04726452435663,58.27462207136515,26.14396544208729,64.13811707845544,90.56226377693746,17.691181972522593,20.719041854341004
sample_64,118.28411100622147,108.03668488800004,62.51864297034333,81.60483409115307,74.20353778367229,31.32798209808522,62.42826703986349,80.22290249959137,24.718280233168805,23.014009089255186
sample_65,103.719635494463,112.53263340004007,72.07893573892223,64.75595707304367,65.0449242458786,30.602351098958188,71.68295701913529,100.94196407275807,26.310010572814157,23.12828060293989
sample_66,95.80603799704132,108.69829028927752,76.3168355040169,67.97152875227104,64.9421079329529,32.948344470177446,58.70308832316685,89.5509224677497,21.253040885475535,20.881778616244837
sample_67,86.64967661769508,103.22750862728198,79.27812483022437,68.03206637261084,79.23524896402532,43.69740201839676,47.90118274410663,83.98541947344843,20.20446390434754,24.70152613996542
sample_68,133.06619375705426,124.0151856986186,68.70080038069273,91.393627473007,76.2946533483979,28.316039218290154,61.002344695918374,69.11165528039842,16.318361791796317,21.444233643727465
sample_69,84.65283877002733,107.52014889579593,93.73214437263286,50.377267322900266,58.88464587100985,34.51660680098157,59.2933972236033,116.64700250010897,18.349503387733876,30.61748662139369
sample_70,147.09142153747658,115.12458382144794,61.710818561656495,93.81969577412902,66.56529580950718,17.775292109463553,71.37918357954814,92.5550916015823,15.90343298581586,17.775292109463553
sample_71,87.23689749066996,78.64424509255875,75.29946500861548,69.91080152037001,67.42813172948154,45.192034771616235,41.26419739930421,97.93488252659515,20.66396978146766,29.146407722801946
sample_72,149.26051343640071,110.02730090973576,63.03170038130229,108.02362501573586,69.99403246738773,28.625964101031986,63.12579746282806,81.09119942890186,22.27532657930177,20.382742838448106
sample_73,85.84627481916284,104.5426261436716,82.81731744485772,51.63469746692804,59.158249835440444,34.919591233106686,55.11206882630375,98.86863257890772,20.29296858850071,28.670616609945554
sample_74,83.013632245399,104.4850068631123,83.98279373165173,54.983340283821896,69.11780919254115,38.049757936236475,53.49653182687396,91.47671417437553,20.378657327020033,23.144578148815867
sample_75,125.35049617009365,105.55707903156691,65.771645769205,87.80597388696295,67.21642342902493,35.979687396328835,50.33124320427501,74.73529082234867,20.161959406813217,41.88246829277947
sample_76,99.51215760145836,105.98640108484508,80.89622348581378,72.9496454320254,69.66131507948523,35.86708924869432,56.44160515068076,98.35216740002255,19.468646641621824,32.03414624208665
sample_77,111.22510510785304,105.71914592231998,71.32538716899813,87.0322196852649,81.14661191315233,37.6464707484871,55.93634102059046,89.59504112622388,26.11551409919492,20.127399982849163
sample_78,122.545301178089,104.04516474131542,72.4702952491471,99.95723914620913,69.96928784870197,31.822747344193935,57.13974167983023,84.1681979374548,19.383418703144258,26.191842052541652
sample_79,104.12246350974931,106.5231011680733,78.4453071388257,81.95463775575764,74.51655094791974,33.97725825870051,41.81471065052389,72.31629023761586,20.913538480477964,17.84894160799945
sample_80,122.21752885790468,108.99073056217136,68.2683200678316,81.62615117614664,71.62470614764206,28.20721298112393,60.11039329534515,82.27697478817316,18.285116645981837,32.776425225381466
sample_81,124.28273610265741,126.91814052306077,77.8175980624682,73.07046265473471,70.44936299381365,31.157067143226634,61.474315869943815,78.17634874453415,19.248592022832725,16.414044576429912
sample_82,98.38792619618083,103.2097475964195,77.88240246530968,70.2759825635925,71.45020415200057,39.48743893845788,54.11433249403914,85.8104484492106,20.398439902902414,27.435656875430475
sample_83,149.1715188468491,116.42144280481045,69.75591432792949,102.06188787153681,74.2635858460969,27.735597075278747,60.2620088646642,80.20385639032922,15.025018380471984,15.880879527466378
sample_84,138.87848702486835,116.27211400725531,73.97531926663139,90.86831687625317,65.52693530954284,29.38338895805116,57.015283837564404,80.15066071507684,14.804267617784264,34.139150875687214
sample_85,111.72574716082576,118.68581848240835,84.12985132346246,67.94322223936194,66.58729277177966,32.90118901481367,62.65735366272732,92.03489808652469,17.76281221369406,21.042995524039863
sample_86,120.27136810790391,123.7819169062242,75.27540039760092,63.05984212994168,61.97977571628018,27.44419508936287,72.79371758128569,95.22182991731127,19.5083869723456,21.67342967847897
sample_87,120.95172597229146,110.160428645599,68.40887457742,79.9473202272721,75.11311352206413,33.385960803136555,64.5990028400604,86.04529815713283,19.315572058085124,16.22855333837274
sample_88,91.31834673380364,106.90877996680258,83.95206787101075,68.5515804463893,70.79608392486269,39.27797299913462,57.18111798967548,90.85244796620559,18.06226032893904,28.62421682957431
sample_89,122.38004803482725,116.9192483001247,75.82761171161033,80.43023082810927,68.80231914586687,30.12466967910691,57.23316235108624,82.655945360843,18.61830542907131,23.42090692344178
sample_90,135.10925303899776,111.93238931490477,69.02502713299027,83.52432743188834,63.752173125970955,27.95439085489379,64.42936435676744,86.39100292484349,21.350840039215477,18.744410566033505
sample_91,102.43451394975978,104.63892887740725,71.76768958111971,76.43957907773705,73.72131715907786,36.93755921129681,59.91068888757706,89.08559789076955,23.629087251053843,22.27958838043311
sample_92,107.23395073561402,113.65028516430006,79.73735473372365,67.53952640284479,65.25692538854048,32.84101569316885,60.00228934807959,94.4228111926279,18.765612447282425,20.95147968506624
sample_93,79.85751843178612,102.68780156483237,86.76082642704448,59.14183012011978,74.26286005993083,43.22529119235346,36.5015348021845,94.98022040594147,14.87567335230302,33.9810161614698
sample_94,119.50218836388386,106.92776037529755,74.12811495900472,102.80703392987633,70.71195054429667,33.40955801490584,56.329094226506115,84.06280231784498,16.033580304067335,45.20731038163021
sample_95,98.60905962214508,105.28532470649814,80.75821279599785,75.88535267452022,70.26073721971223,38.337375258880215,57.635484774925395,101.327375348981,13.727399298386164,23.5036359714991
sample_96,120.7891874921417,105.6230317525894,59.175800885753496,83.01460123783995,75.19055816898116,30.950291824637898,58.00623105299568,74.68862049161856,21.718432696795478,23.376388007361125
sample_97,116.90830019875061,113.6919597185613,92.919133347966,74.54016092502141,63.70680746844678,8.028705131468724,51.54018219402092,134.98873634275515,20.50923667832271,45.395683385591106
sample_98,116.02243652151532,112.93519594542663,84.89186385953539,66.67935894371992,60.58404708681337,31.267460806760266,58.35469386288057,95.0757779572668,13.920916341004778,28.27301465787106
sample_99,121.18272663613456,102.14337436752365,78.26890958018491,100.74638507455924,61.37421103680208,30.40389259312994,46.39491814907675,91.47570090861157,19.362801137227528,33.196406849571204
sample_100,105.4893394888872,108.26804600303069,73.64223882393429,78.20383159780883,69.28526161475553,31.76917621292272,58.52835585142006,80.16516237033836,22.016402569991012,29.417656004963078
sample_101,101.84352029587888,119.141562543122,97.3773203471655,62.77963095403804,69.21716210238537,37.897087252139855,58.49546455069346,105.61327605482496,8.705908648914791,5.266292428681208
sample_102,117.78087263721743,122.36592295505596,81.81918017571623,75.35275842713608,71.9096786735269,35.57305116753849,58.81080996241548,86.46907132920614,17.50471349647513,20.553352201208636
sample_103,124.20287662067844,102.35199265713814,61.12339582570747,112.84448180223308,87.233967893297,30.61302750048854,51.655762577941125,75.41647694016835,21.10403991630611,30.3382361270337
sample_104,101.26201218887356,104.5069042593467,72.57797773109682,79.32593258968313,66.10450186902462,31.536741771775255,61.56572119733544,93.71703571921333,21.355764006256084,24.562452535686152
sample_105,140.45366634797213,127.27736013880589,72.732438887022,79.54438082009531,68.02549897088092,23.275437940327617,69.63257009222052,93.99281595683934,15.10057226478432,8.916679309172952
sample_106,105.46388141890527,111.34857454334782,82.61948719858653,71.44538106424113,67.70314533810844,35.26201917281557,57.31418335552304,92.77736396087705,16.86434932043989,27.992503574125696
sample_107,113.75317276729731,114.69855780371132,72.6681245196269,68.85874259664163,65.29898701563945,30.49722150912095,64.0236778269124,88.0236343313658,21.077401144479815,25.822744142543957
sample_108,135.0482965120229,122.93631570984131,70.56730796185748,80.7893644149585,68.67335350465446,29.588342898160313,63.05502662483161,75.41835498378666,18.972698721430056,30.021342633438564
sample_109,101.97358359912499,100.82414054439475,76.65852582735714,72.6665868592083,65.18422334976606,38.669768419726076,54.85725032410054,92.94294317162309,20.367980992497646,24.808348662379245
sample_110,114.36548063648138,100.53683084322313,76.00936629241535,82.58605772127417,68.53731243131939,34.12786615240759,55.45781357212498,98.37522708083131,19.77160402478579,21.84660573072927
sample_111,159.71034004165875,132.62866540639743,75.78404654430264,87.22309685511928,66.9145694317878,27.054326771038866,63.310086669436515,75.20811889785341,14.592061718033797,20.35805923396875
sample_112,176.85773275400953,128.77658023615612,65.34066567141765,106.83465071682897,76.23840223013386,28.039431109253528,63.37093330963147,68.41169433975362,16.2115334754361,17.586596674585543
sample_113,124.14934460557112,106.65350018561048,70.3824832430047,79.78285551299908,69.29290057450608,34.09028610562866,61.11312062454082,87.42446250279477,17.719552564369007,34.78960243924715
sample_114,113.19717862284585,112.24634022817004,76.69339663973733,87.17301117451069,68.1615186231739,31.48504213906435,58.563107907815834,85.90628302422553,16.938569266833383,22.900691587225168
sample_115,100.58819011084645,109.13274498049448,82.36456947748717,67.44726991706037,62.69632841038629,33.26539196369131,65.75355051733762,113.44162841397407,19.5851162679299,21.659411375605064
sample_116,98.13512841342099,90.5402459230885,66.1626398143268,85.14107030057473,70.20925874951634,37.4323659369293,51.91525094894484,87.42535896082116,22.755344016679082,24.642771959087295
sample_117,122.30571185813895,96.27593343703431,67.87555487927362,117.87534189070466,81.8244042479787,34.244151086475796,51.129319536411224,86.80571171253885,11.702734489916741,42.676742997319415
sample_118,113.83511227828366,114.56892086191976,72.98589483758802,76.41601770654981,76.14637670430558,29.508332436543924,57.82074795830846,91.88342104684943,12.708620367512555,39.86230560528908
sample_119,116.91868406733835,109.5077667943498,72.43694089057126,80.29999596928936,71.260013850806,30.713471200154288,61.51356774360173,88.2995305933297,11.204066607162025,55.900088834570404
sample_120,115.52915739189528,120.21641023071332,85.14924413356515,64.7281160917735,69.09863729959253,35.40234464248845,55.7177899753086,90.03646325816915,19.621871645929662,20.49042125118563
sample_121,122.28468165732163,107.70180883569974,68.24323692856207,94.85528248218087,67.00608554150608,28.016889623004598,61.17205146989,86.82144218023306,19.78284883343848,25.37940900764403
sample_122,91.19001368646117,99.56680260955716,68.57109438711197,68.77700340785363,72.50668830085988,34.79822477326985,56.9353391646652,89.3047491702313,25.262501641530957,27.648249048308653
sample_123,127.06646275843435,114.1644810870876,70.79427737292636,78.35565075822666,70.82606443481512,32.912673975297636,61.79495620910421,85.55559631077621,18.699630541420046,18.00543240596999
sample_124,130.78001266468158,115.24568109729582,73.35891536210448,73.86713578899572,57.21093008481922,25.282846985917004,61.51062613651955,87.18551897529893,13.635049292177678,25.539613173080937
sample_125,110.49880564267595,108.85773207106703,71.37568050455297,86.8735823738546,76.03922443904935,36.41161320243975,56.342039826205024,88.85508553772321,17.99628656299137,35.81573941881282
sample_126,99.40541053851095,92.78390392632966,72.57330310927956,79.71676553319918,72.38012715282646,33.4828236470634,54.229658597201784,109.31586861534355,13.264346354672158,43.576892738878705
sample_127,121.58994697509462,107.8643825234155,65.44256999064274,81.89945439584865,58.757721528979125,24.40797934541199,64.90266170964522,87.33706329478352,19.5287003804173,24.45629546784818
sample_128,119.07682221171419,116.38401712671079,75.10756941539289,68.8668589325322,71.0267195463049,33.08610899682435,55.817744026470834,81.07574497544165,19.694966330511917,19.783719505276043
sample_129,122.2312987525069,121.18634037710287,76.68814571112664,67.1312003346974,64.40007945979015,31.152839812577206,66.32515514847066,90.02691256904554,14.01262843372904,18.224173720637054
sample_130,107.03761275252694,113.91335791838596,79.7238675234396,72.34451781964785,74.17214692339019,32.87702895228947,56.912767621385726,83.88784305131186,15.981366048310955,23.2886306263285
sample_131,100.20514542062124,97.22363071134014,85.97804105852047,67.99288916882861,69.05019021786084,44.0493685616,54.92957293577079,113.06746863815849,19.634916504985057,26.226164533775467
sample_132,91.57949884171823,103.99404843754684,85.61557155488477,64.24789739275744,72.10525639054975,39.91636860170176,55.018234637327026,95.43374155875803,18.764219747932962,30.257092814729674
sample_133,62.49071198061356,70.04396867121417,77.17672457812517,48.892456632641675,65.3844214152608,50.56903340446138,40.14148977478038,130.21683217388113,21.34884823478576,33.92073535086808
sample_134,123.55799254571855,107.53528744335615,68.08523430632063,86.56767628116432,64.95970541463551,28.47442773893939,62.1998852420539,85.85578040313729,20.250011585672773,29.341379567420304
sample_135,195.56275638361322,109.08728464242135,46.812898745040975,151.29643491277213,79.80633596149124,15.13029034061061,58.504613774886025,64.18746239106153,16.34022285381259,32.15667623619146
sample_136,113.92115068811823,102.2765195256669,69.63449751179537,76.5671972624504,63.0316948134161,34.915791424626356,59.93160756638956,106.41566842753441,36.63985406441626,43.10485770693585
sample_137,129.99432900234962,122.01250034209703,75.49657111880153,80.49935111194735,68.92319350114184,29.29425159446144,64.63905586661248,86.61341118213909,18.63542057323802,22.032862867870772
sample_138,205.1420000559,118.572107590267,59.86043890882472,104.97798769156408,61.998380806653,15.267023088504136,67.03316143090456,80.38801231350402,14.517203756628893,31.666581723589246
sample_139,141.9143067636617,114.89255983462135,63.66513743496556,96.24293002665837,74.77660598357865,31.585630816360762,57.772738667708666,68.91278385957405,18.536539812920093,22.202657090774363
sample_140,107.51654240389921,109.74804577838547,87.26770128305857,69.57080729722645,70.16998204679983,36.36620313767134,47.15225937475339,95.9528340585362,15.539563310933476,30.00791100312587
sample_141,121.90094664720314,101.15336883779338,70.30145906005124,83.80502323803584,71.28210274079277,36.66520374201068,55.99383302643662,86.23085295168632,23.60921130149726,22.707246966532526
sample_142,139.9192379210778,110.21597649595756,63.05492696354872,98.44545374861023,83.27214314880004,36.96450691688045,56.37105904923274,72.16570699460073,19.396598978626955,20.849503320719855
sample_143,123.72933609303311,101.27985519600755,62.2918513344849,103.14230486236214,70.46747645703334,31.236839221119375,56.21311427653508,74.39624791612228,21.36096560400808,27.12923272410916
sample_144,112.0622138113977,102.26825305360057,79.29882639478721,76.71310131491182,72.1859081782621,35.88050560141702,55.552007990813685,107.51046750466683,9.37998287426157,44.70208199769469
sample_145,95.72069533683337,103.89965620612442,74.24946403606351,63.781814099593525,67.78144713113649,36.32011807020867,56.78693300238385,94.54379279122749,21.061288965511054,23.966709709843627
sample_146,95.73068442248413,103.04621212682129,79.76848085473854,57.63886032057348,60.838663969451964,35.409166117816575,68.02739678143851,106.15083757963413,20.44968449963742,21.56444509360125
sample_147,96.21568353311643,104.41044108679354,75.0755851053776,68.73886036612456,69.27443169006895,34.670625542873964,58.44912793167281,96.32182112689053,20.19870029767733,22.59822607547447
sample_148,101.86715029718039,105.49279028463376,79.45148374161306,73.66126662692785,74.65168047500481,39.90135975313465,53.301335626104574,89.43757898772581,19.777215471675863,22.460186823835535
sample_149,120.9921262514662,98.62657847380132,64.24553298022083,87.4903963122537,66.50133728984265,31.73286051481199,59.694347155853784,87.77457420772919,21.852474577532014,21.59872381017882
sample_150,116.89947532390305,96.49984139703335,59.86034083686453,90.21597384127085,72.59730064590629,32.50255137209333,55.60166876115674,74.49406300203252,22.27749178952417,23.753408826448318
sample_151,137.30725116315486,111.04594708622281,70.10916081334386,91.95913298673584,67.9175056779944,29.281509158435362,63.15511947630627,87.11998523295388,19.756127357764978,18.845790621925154
sample_152,119.75591329584611,102.68497413522526,70.94105393569792,74.56862377370064,63.11410318573115,31.82204468641907,64.40710676532102,100.66363599193849,21.222937301398705,23.112458198191277
sample_153,93.58990324966521,105.61471331367463,91.87319711180444,63.47865020915583,71.5857891772744,42.24388713131803,56.493766192496295,116.86546568562926,17.774824430790865,24.16308554278612
sample_154,100.9979170003298,104.76975727460201,77.64122759597173,70.64577573977398,61.24905922181946,32.16337055548008,60.44838837691984,102.68455350809485,21.376762023544252,22.393890608270926
sample_155,116.7931084537861,104.37462723414836,62.538572409657235,84.47861360166222,73.22670133187967,32.049783744049364,63.119658471224405,83.2643540155919,24.924863222933837,22.480785010779538
sample_156,98.3654741775787,103.21896311219834,75.84955036336316,69.09189793440535,70.13625965236284,32.256760360335186,57.73982794843848,95.58664600616159,12.585528325145114,45.00193358999332
sample_157,125.37465060912086,118.39956257350725,80.08555677150717,79.47664451771266,59.57362776699655,27.795075096622185,62.19771374161835,87.7652649943383,19.0572836042916,17.369371512828348
sample_158,138.99718557080612,110.92605548852768,58.8045554560859,89.57350791732944,69.4197994220051,26.99765922789605,64.17166671346655,72.89619016027383,22.078572532497837,17.048255872206873
sample_159,104.90681948731212,113.40094508569858,82.20090798037951,62.04535917383822,62.819533999926726,33.674464517326584,59.524159326947824,96.8545770638371,18.852340085021055,19.72409646167967
sample_160,136.4766904089435,108.48066504975009,63.02319658873916,87.85940794270341,70.95420050360522,29.255406471763653,60.300400234725934,78.06027251996333,21.843819115998578,19.10460535101625
sample_161,155.6603490587734,117.57773631454279,64.91711088226668,114.82033865457322,77.13350809462233,27.062788323713658,63.14083051366978,74.92267530893798,17.97480594268662,17.675701987966583
sample_162,124.72307091097808,116.21286310554463,72.66194971775258,88.23483530219269,70.06740519267142,27.875595075650484,62.38592959208162,85.88786833857316,14.41989775596693,20.01611322264942
sample_163,119.81237356331836,119.23541100886246,79.01873527411841,77.86477846775112,69.98483108291471,29.383861462780544,57.86610903088391,92.51030508234874,10.206107903945675,26.860123712391758
